Blocks	Pathways
FLT4*PLCB1*JUN*MGP	hsa04015-hsa04921-TFTG
FLT4*PLCB1*JUN*MGP	hsa04015-hsa04926-TFTG
FLT4*MAPK14*JUN*MGP	hsa04015-hsa04620-TFTG
FLT4*MAPK14*JUN*MGP	hsa04015-hsa04625-TFTG
FLT4*MAPK14*JUN*MGP	hsa04015-hsa04657-TFTG
FLT4*MAPK14*JUN*MGP	hsa04015-hsa04926-TFTG
FLT4*MAPK1*JUN*MGP	hsa04015-hsa04024-TFTG
FLT4*MAPK1*JUN*MGP	hsa04015-hsa04620-TFTG
FLT4*MAPK1*JUN*MGP	hsa04015-hsa04625-TFTG
FLT4*MAPK1*JUN*MGP	hsa04015-hsa04657-TFTG
FLT4*MAPK1*JUN*MGP	hsa04015-hsa04660-TFTG
FLT4*MAPK1*JUN*MGP	hsa04015-hsa04662-TFTG
FLT4*MAPK1*JUN*MGP	hsa04015-hsa04915-TFTG
FLT4*MAPK1*JUN*MGP	hsa04015-hsa04921-TFTG
FLT4*MAPK1*JUN*MGP	hsa04015-hsa04926-TFTG
FLT4*AKT1*JUN*MGP	hsa04015-hsa04010-TFTG
FLT4*PLCB4*JUN*MGP	hsa04015-hsa04912-TFTG
FLT4*PLCB4*JUN*MGP	hsa04015-hsa04921-TFTG
FLT4*PLCB4*JUN*MGP	hsa04015-hsa04926-TFTG
FLT4*MAPK12*JUN*MGP	hsa04015-hsa04620-TFTG
FLT4*MAPK12*JUN*MGP	hsa04015-hsa04625-TFTG
FLT4*MAPK12*JUN*MGP	hsa04015-hsa04657-TFTG
FLT4*MAPK12*JUN*MGP	hsa04015-hsa04926-TFTG
FLT4*MAPK3*JUN*MGP	hsa04015-hsa04024-TFTG
FLT4*MAPK3*JUN*MGP	hsa04015-hsa04620-TFTG
FLT4*MAPK3*JUN*MGP	hsa04015-hsa04625-TFTG
FLT4*MAPK3*JUN*MGP	hsa04015-hsa04657-TFTG
FLT4*MAPK3*JUN*MGP	hsa04015-hsa04660-TFTG
FLT4*MAPK3*JUN*MGP	hsa04015-hsa04662-TFTG
FLT4*MAPK3*JUN*MGP	hsa04015-hsa04915-TFTG
FLT4*MAPK3*JUN*MGP	hsa04015-hsa04921-TFTG
FLT4*MAPK3*JUN*MGP	hsa04015-hsa04926-TFTG
FLT4*PLCB3*JUN*MGP	hsa04015-hsa04912-TFTG
FLT4*PLCB3*JUN*MGP	hsa04015-hsa04921-TFTG
FLT4*PLCB3*JUN*MGP	hsa04015-hsa04926-TFTG
FLT4*MAPK13*JUN*MGP	hsa04015-hsa04620-TFTG
FLT4*MAPK13*JUN*MGP	hsa04015-hsa04625-TFTG
FLT4*MAPK13*JUN*MGP	hsa04015-hsa04657-TFTG
FLT4*MAPK13*JUN*MGP	hsa04015-hsa04926-TFTG
FLT4*PRKCG*JUN*MGP	hsa04020-hsa04010-TFTG
FLT4*PRKCG*JUN*MGP	hsa04020-hsa04921-TFTG
FLT4*PRKCA*JUN*MGP	hsa04020-hsa04010-TFTG
FLT4*PRKCA*JUN*MGP	hsa04020-hsa04912-TFTG
FLT4*PRKCA*JUN*MGP	hsa04020-hsa04921-TFTG
FLT4*PRKCA*JUN*MGP	hsa04020-hsa04926-TFTG
FLT4*PRKCB*JUN*MGP	hsa04020-hsa04010-TFTG
FLT4*PRKCB*JUN*MGP	hsa04020-hsa04912-TFTG
FLT4*PRKCB*JUN*MGP	hsa04020-hsa04921-TFTG
FLT4*PIK3CB*JUN*MGP	hsa04151-hsa04926-TFTG
FLT4*PIK3CD*JUN*MGP	hsa04151-hsa04926-TFTG
FLT4*PIK3R3*JUN*MGP	hsa04151-hsa04926-TFTG
FLT4*PIK3R2*JUN*MGP	hsa04151-hsa04926-TFTG
FLT4*MAPK1*JUN*MGP	hsa04151-hsa04024-TFTG
FLT4*MAPK1*JUN*MGP	hsa04151-hsa04620-TFTG
FLT4*MAPK1*JUN*MGP	hsa04151-hsa04625-TFTG
FLT4*MAPK1*JUN*MGP	hsa04151-hsa04657-TFTG
FLT4*MAPK1*JUN*MGP	hsa04151-hsa04660-TFTG
FLT4*MAPK1*JUN*MGP	hsa04151-hsa04662-TFTG
FLT4*MAPK1*JUN*MGP	hsa04151-hsa04915-TFTG
FLT4*MAPK1*JUN*MGP	hsa04151-hsa04921-TFTG
FLT4*MAPK1*JUN*MGP	hsa04151-hsa04926-TFTG
FLT4*PIK3CA*JUN*MGP	hsa04151-hsa04926-TFTG
FLT4*MAPK3*JUN*MGP	hsa04151-hsa04024-TFTG
FLT4*MAPK3*JUN*MGP	hsa04151-hsa04620-TFTG
FLT4*MAPK3*JUN*MGP	hsa04151-hsa04625-TFTG
FLT4*MAPK3*JUN*MGP	hsa04151-hsa04657-TFTG
FLT4*MAPK3*JUN*MGP	hsa04151-hsa04660-TFTG
FLT4*MAPK3*JUN*MGP	hsa04151-hsa04662-TFTG
FLT4*MAPK3*JUN*MGP	hsa04151-hsa04915-TFTG
FLT4*MAPK3*JUN*MGP	hsa04151-hsa04921-TFTG
FLT4*MAPK3*JUN*MGP	hsa04151-hsa04926-TFTG
FLT4*PIK3R1*JUN*MGP	hsa04151-hsa04926-TFTG
FLT4*RAC1*MYC*RBBP8	hsa04014-hsa04010-TFTG
FLT4*MAPK8*MYC*RBBP8	hsa04014-hsa04010-TFTG
FLT4*RHOA*MYC*RBBP8	hsa04014-hsa04310-TFTG
FLT4*RAP1B*MYC*RBBP8	hsa04014-hsa04010-TFTG
FLT4*MAPK10*MYC*RBBP8	hsa04014-hsa04010-TFTG
FLT4*MAPK9*MYC*RBBP8	hsa04014-hsa04010-TFTG
FLT4*RAP1A*MYC*RBBP8	hsa04014-hsa04010-TFTG
FLT4*ETS1*ATM*RBBP8	hsa04014-TFTG-hsa03440
FLT4*ETS1*RAD50*RBBP8	hsa04014-TFTG-hsa03440
FLT4*ETS1*RBBP8	hsa04014-TFTG
FLT4*ETS2*BRCA1*RBBP8	hsa04014-TFTG-hsa03440
FLT4*ITGB3*MYC*RBBP8	hsa04015-hsa04919-TFTG
FLT4*AKT3*MYC*RBBP8	hsa04015-hsa04010-TFTG
FLT4*AKT3*MYC*RBBP8	hsa04015-hsa04151-TFTG
FLT4*AKT2*MYC*RBBP8	hsa04015-hsa04010-TFTG
FLT4*AKT2*MYC*RBBP8	hsa04015-hsa04151-TFTG
FLT4*MAPK1*MYC*RBBP8	hsa04015-hsa04010-TFTG
FLT4*MAPK1*MYC*RBBP8	hsa04015-hsa04012-TFTG
FLT4*MAPK1*ETS1*RBBP8	hsa04015-hsa04014-TFTG
FLT4*MAPK1*MYC*RBBP8	hsa04015-hsa04919-TFTG
FLT4*AKT1*MYC*RBBP8	hsa04015-hsa04010-TFTG
FLT4*AKT1*MYC*RBBP8	hsa04015-hsa04151-TFTG
FLT4*ACTG1*MYC*RBBP8	hsa04015-hsa04390-TFTG
FLT4*ACTB*MYC*RBBP8	hsa04015-hsa04390-TFTG
FLT4*MAPK3*MYC*RBBP8	hsa04015-hsa04010-TFTG
FLT4*MAPK3*MYC*RBBP8	hsa04015-hsa04012-TFTG
FLT4*MAPK3*ETS1*RBBP8	hsa04015-hsa04014-TFTG
FLT4*MAPK3*MYC*RBBP8	hsa04015-hsa04919-TFTG
FLT4*PRKCG*MYC*RBBP8	hsa04020-hsa04010-TFTG
FLT4*PRKCG*MYC*RBBP8	hsa04020-hsa04919-TFTG
FLT4*PRKCA*MYC*RBBP8	hsa04020-hsa04010-TFTG
FLT4*PRKCA*MYC*RBBP8	hsa04020-hsa04919-TFTG
FLT4*PRKCB*MYC*RBBP8	hsa04020-hsa04010-TFTG
FLT4*PRKCB*MYC*RBBP8	hsa04020-hsa04919-TFTG
FLT4*MAPK1*MYC*RBBP8	hsa04151-hsa04010-TFTG
FLT4*MAPK1*MYC*RBBP8	hsa04151-hsa04012-TFTG
FLT4*MAPK1*ETS1*RBBP8	hsa04151-hsa04014-TFTG
FLT4*MAPK1*MYC*RBBP8	hsa04151-hsa04919-TFTG
FLT4*MAPK3*MYC*RBBP8	hsa04151-hsa04010-TFTG
FLT4*MAPK3*MYC*RBBP8	hsa04151-hsa04012-TFTG
FLT4*MAPK3*ETS1*RBBP8	hsa04151-hsa04014-TFTG
FLT4*MAPK3*MYC*RBBP8	hsa04151-hsa04919-TFTG
BRCA1*RBBP8	hsa03440
HRAS*TP53*MYC*UBE2C	hsa04010-hsa04310-TFTG
HRAS*MYC*UBE2C	hsa04010-TFTG
HRAS*MYC*UBE2C	hsa04012-TFTG
HRAS*RAC1*MYC*UBE2C	hsa04014-hsa04010-TFTG
HRAS*MAPK8*MYC*UBE2C	hsa04014-hsa04010-TFTG
HRAS*RHOA*MYC*UBE2C	hsa04014-hsa04310-TFTG
HRAS*RAP1B*MYC*UBE2C	hsa04014-hsa04010-TFTG
HRAS*MAPK10*MYC*UBE2C	hsa04014-hsa04010-TFTG
HRAS*MAPK9*MYC*UBE2C	hsa04014-hsa04010-TFTG
HRAS*RAP1A*MYC*UBE2C	hsa04014-hsa04010-TFTG
HRAS*ETS1*UBE2C	hsa04014-TFTG
HRAS*MAPK3*MYC*UBE2C	hsa04015-hsa04010-TFTG
HRAS*MAPK3*MYC*UBE2C	hsa04015-hsa04012-TFTG
HRAS*MAPK3*ETS1*UBE2C	hsa04015-hsa04014-TFTG
HRAS*MAPK3*MYC*UBE2C	hsa04015-hsa04919-TFTG
HRAS*MAPK1*MYC*UBE2C	hsa04015-hsa04010-TFTG
HRAS*MAPK1*MYC*UBE2C	hsa04015-hsa04012-TFTG
HRAS*MAPK1*ETS1*UBE2C	hsa04015-hsa04014-TFTG
HRAS*MAPK1*MYC*UBE2C	hsa04015-hsa04919-TFTG
HRAS*MAPK3*MYC*UBE2C	hsa04062-hsa04010-TFTG
HRAS*MAPK3*MYC*UBE2C	hsa04062-hsa04012-TFTG
HRAS*MAPK3*ETS1*UBE2C	hsa04062-hsa04014-TFTG
HRAS*MAPK3*MYC*UBE2C	hsa04062-hsa04919-TFTG
HRAS*MAPK1*MYC*UBE2C	hsa04062-hsa04010-TFTG
HRAS*MAPK1*MYC*UBE2C	hsa04062-hsa04012-TFTG
HRAS*MAPK1*ETS1*UBE2C	hsa04062-hsa04014-TFTG
HRAS*MAPK1*MYC*UBE2C	hsa04062-hsa04919-TFTG
HRAS*IL7R*MYC*UBE2C	hsa04068-hsa04630-TFTG
HRAS*RHOA*MYC*UBE2C	hsa04150-hsa04310-TFTG
HRAS*PRKCA*MYC*UBE2C	hsa04150-hsa04010-TFTG
HRAS*PRKCA*MYC*UBE2C	hsa04150-hsa04919-TFTG
HRAS*PRKCB*MYC*UBE2C	hsa04150-hsa04010-TFTG
HRAS*PRKCB*MYC*UBE2C	hsa04150-hsa04919-TFTG
HRAS*PRKCG*MYC*UBE2C	hsa04150-hsa04010-TFTG
HRAS*PRKCG*MYC*UBE2C	hsa04150-hsa04919-TFTG
HRAS*MAPK1*MYC*UBE2C	hsa04151-hsa04010-TFTG
HRAS*MAPK1*MYC*UBE2C	hsa04151-hsa04012-TFTG
HRAS*MAPK1*ETS1*UBE2C	hsa04151-hsa04014-TFTG
HRAS*MAPK1*MYC*UBE2C	hsa04151-hsa04919-TFTG
HRAS*MAPK3*MYC*UBE2C	hsa04151-hsa04010-TFTG
HRAS*MAPK3*MYC*UBE2C	hsa04151-hsa04012-TFTG
HRAS*MAPK3*ETS1*UBE2C	hsa04151-hsa04014-TFTG
HRAS*MAPK3*MYC*UBE2C	hsa04151-hsa04919-TFTG
HRAS*IL12A*MYC*UBE2C	hsa04625-hsa04630-TFTG
HRAS*IL6*MYC*UBE2C	hsa04625-hsa04630-TFTG
HRAS*IL23A*MYC*UBE2C	hsa04625-hsa04630-TFTG
HRAS*IL10*MYC*UBE2C	hsa04625-hsa04630-TFTG
HRAS*IL12B*MYC*UBE2C	hsa04625-hsa04630-TFTG
HRAS*TNF*MYC*UBE2C	hsa04625-hsa04010-TFTG
HRAS*RAF1*MYC*UBE2C	hsa04630-hsa04010-TFTG
HRAS*RAF1*MYC*UBE2C	hsa04630-hsa04012-TFTG
HRAS*RAF1*ETS1*UBE2C	hsa04630-hsa04014-TFTG
HRAS*RAF1*MYC*UBE2C	hsa04630-hsa04919-TFTG
HRAS*IL5*MYC*UBE2C	hsa04660-hsa04630-TFTG
HRAS*IL2*MYC*UBE2C	hsa04660-hsa04630-TFTG
HRAS*CSF2*MYC*UBE2C	hsa04660-hsa04630-TFTG
HRAS*IL10*MYC*UBE2C	hsa04660-hsa04630-TFTG
HRAS*IL4*MYC*UBE2C	hsa04660-hsa04630-TFTG
HRAS*IFNG*MYC*UBE2C	hsa04660-hsa04630-TFTG
HRAS*TNF*MYC*UBE2C	hsa04660-hsa04010-TFTG
HRAS*GSK3B*MYC*UBE2C	hsa04722-hsa04151-TFTG
HRAS*GSK3B*MYC*UBE2C	hsa04722-hsa04310-TFTG
HRAS*GSK3B*MYC*UBE2C	hsa04722-hsa04390-TFTG
HRAS*GSK3B*MYC*UBE2C	hsa04722-hsa04550-TFTG
HRAS*TGFA*MYC*UBE2C	hsa04915-hsa04012-TFTG
HRAS*TGFA*ETS1*UBE2C	hsa04915-hsa04014-TFTG
HRAS*CTNNB1*MYC*UBE2C	hsa04919-hsa04310-TFTG
HRAS*CTNNB1*MYC*UBE2C	hsa04919-hsa04390-TFTG
HRAS*STAT1*MYC*UBE2C	hsa04919-hsa04630-TFTG
HRAS*ACTG1*MYC*UBE2C	hsa04919-hsa04390-TFTG
HRAS*TP53*MYC*UBE2C	hsa04919-hsa04310-TFTG
HRAS*ACTB*MYC*UBE2C	hsa04919-hsa04390-TFTG
HRAS*WNT4*MYC*UBE2C	hsa04919-hsa04310-TFTG
HRAS*WNT4*MYC*UBE2C	hsa04919-hsa04390-TFTG
HRAS*WNT4*MYC*UBE2C	hsa04919-hsa04550-TFTG
HRAS*MYC*UBE2C	hsa04919-TFTG
HRAS*MAPK1*MYC*UBE2C	hsa04921-hsa04010-TFTG
HRAS*MAPK1*MYC*UBE2C	hsa04921-hsa04012-TFTG
HRAS*MAPK1*ETS1*UBE2C	hsa04921-hsa04014-TFTG
HRAS*MAPK1*MYC*UBE2C	hsa04921-hsa04919-TFTG
HRAS*MAPK3*MYC*UBE2C	hsa04921-hsa04010-TFTG
HRAS*MAPK3*MYC*UBE2C	hsa04921-hsa04012-TFTG
HRAS*MAPK3*ETS1*UBE2C	hsa04921-hsa04014-TFTG
HRAS*MAPK3*MYC*UBE2C	hsa04921-hsa04919-TFTG
HRAS*VEGFC*ETS1*UBE2C	hsa04926-hsa04014-TFTG
HRAS*VEGFD*ETS1*UBE2C	hsa04926-hsa04014-TFTG
HRAS*MAPK1*MYC*UBE2C	hsa04926-hsa04010-TFTG
HRAS*MAPK1*MYC*UBE2C	hsa04926-hsa04012-TFTG
HRAS*MAPK1*ETS1*UBE2C	hsa04926-hsa04014-TFTG
HRAS*MAPK1*MYC*UBE2C	hsa04926-hsa04919-TFTG
HRAS*VEGFB*ETS1*UBE2C	hsa04926-hsa04014-TFTG
HRAS*MAPK3*MYC*UBE2C	hsa04926-hsa04010-TFTG
HRAS*MAPK3*MYC*UBE2C	hsa04926-hsa04012-TFTG
HRAS*MAPK3*ETS1*UBE2C	hsa04926-hsa04014-TFTG
HRAS*MAPK3*MYC*UBE2C	hsa04926-hsa04919-TFTG
HRAS*VEGFA*ETS1*UBE2C	hsa04926-hsa04014-TFTG
HRAS*RELA*STAT1*IL6ST	hsa04010-hsa04621-TFTG
HRAS*RELA*STAT3*IL6ST	hsa04010-hsa04920-TFTG
HRAS*NFKB1*STAT1*IL6ST	hsa04010-hsa04621-TFTG
HRAS*NFKB1*STAT3*IL6ST	hsa04010-hsa04920-TFTG
HRAS*ARRB1*STAT1*IL6ST	hsa04010-hsa04062-TFTG
HRAS*ARRB1*STAT3*IL6ST	hsa04010-hsa04062-TFTG
HRAS*ARRB1*STAT5B*IL6ST	hsa04010-hsa04062-TFTG
HRAS*ARRB2*STAT1*IL6ST	hsa04010-hsa04062-TFTG
HRAS*ARRB2*STAT3*IL6ST	hsa04010-hsa04062-TFTG
HRAS*ARRB2*STAT5B*IL6ST	hsa04010-hsa04062-TFTG
HRAS*ATF4*IL6*IL6ST	hsa04010-TFTG-hsa04060
HRAS*ATF4*IL6*IL6ST	hsa04010-TFTG-hsa04630
HRAS*ATF4*IL6*IL6ST	hsa04010-TFTG-hsa04659
HRAS*ELK1*PDGFB*IL6ST	hsa04010-TFTG-hsa04630
HRAS*ELK1*PRL*IL6ST	hsa04010-TFTG-hsa04630
HRAS*FOS*IL12B*IL6ST	hsa04010-TFTG-hsa04630
HRAS*FOS*IL2*IL6ST	hsa04010-TFTG-hsa04630
HRAS*FOS*IL3*IL6ST	hsa04010-TFTG-hsa04630
HRAS*JUN*CSF2*IL6ST	hsa04010-TFTG-hsa04630
HRAS*JUN*IFNB1*IL6ST	hsa04010-TFTG-hsa04630
HRAS*JUN*IFNG*IL6ST	hsa04010-TFTG-hsa04630
HRAS*JUN*IL12A*IL6ST	hsa04010-TFTG-hsa04630
HRAS*JUN*IL12B*IL6ST	hsa04010-TFTG-hsa04630
HRAS*JUN*IL2*IL6ST	hsa04010-TFTG-hsa04630
HRAS*JUN*IL23A*IL6ST	hsa04010-TFTG-hsa04630
HRAS*JUN*IL24*IL6ST	hsa04010-TFTG-hsa04630
HRAS*JUN*IL3*IL6ST	hsa04010-TFTG-hsa04630
HRAS*JUN*IL5*IL6ST	hsa04010-TFTG-hsa04630
HRAS*JUN*IL6*IL6ST	hsa04010-TFTG-hsa04060
HRAS*JUN*IL6*IL6ST	hsa04010-TFTG-hsa04630
HRAS*JUN*IL6*IL6ST	hsa04010-TFTG-hsa04659
HRAS*JUND*IL3*IL6ST	hsa04010-TFTG-hsa04630
HRAS*JUND*IL5*IL6ST	hsa04010-TFTG-hsa04630
HRAS*JUND*IL6*IL6ST	hsa04010-TFTG-hsa04060
HRAS*JUND*IL6*IL6ST	hsa04010-TFTG-hsa04630
HRAS*JUND*IL6*IL6ST	hsa04010-TFTG-hsa04659
HRAS*MYC*IFNA1*IL6ST	hsa04010-TFTG-hsa04630
HRAS*MYC*IFNA13*IL6ST	hsa04010-TFTG-hsa04630
HRAS*MYC*IL13*IL6ST	hsa04010-TFTG-hsa04630
HRAS*MYC*IL2*IL6ST	hsa04010-TFTG-hsa04630
HRAS*MYC*IL6*IL6ST	hsa04010-TFTG-hsa04060
HRAS*MYC*IL6*IL6ST	hsa04010-TFTG-hsa04630
HRAS*MYC*IL6*IL6ST	hsa04010-TFTG-hsa04659
HRAS*NFATC1*IFNG*IL6ST	hsa04010-TFTG-hsa04630
HRAS*NFATC1*IL2*IL6ST	hsa04010-TFTG-hsa04630
HRAS*NFATC1*IL5*IL6ST	hsa04010-TFTG-hsa04630
HRAS*NFKB1*CSF2*IL6ST	hsa04010-TFTG-hsa04630
HRAS*NFKB1*CSF3*IL6ST	hsa04010-TFTG-hsa04630
HRAS*NFKB1*EBI3*IL6ST	hsa04010-TFTG-hsa04060
HRAS*NFKB1*EPO*IL6ST	hsa04010-TFTG-hsa04630
HRAS*NFKB1*IFNA1*IL6ST	hsa04010-TFTG-hsa04630
HRAS*NFKB1*IFNA13*IL6ST	hsa04010-TFTG-hsa04630
HRAS*NFKB1*IFNB1*IL6ST	hsa04010-TFTG-hsa04630
HRAS*NFKB1*IFNG*IL6ST	hsa04010-TFTG-hsa04630
HRAS*NFKB1*IFNL1*IL6ST	hsa04010-TFTG-hsa04630
HRAS*NFKB1*IL10*IL6ST	hsa04010-TFTG-hsa04630
HRAS*NFKB1*IL12A*IL6ST	hsa04010-TFTG-hsa04630
HRAS*NFKB1*IL12B*IL6ST	hsa04010-TFTG-hsa04630
HRAS*NFKB1*IL2*IL6ST	hsa04010-TFTG-hsa04630
HRAS*NFKB1*IL21*IL6ST	hsa04010-TFTG-hsa04630
HRAS*NFKB1*IL23A*IL6ST	hsa04010-TFTG-hsa04630
HRAS*NFKB1*IL4*IL6ST	hsa04010-TFTG-hsa04630
HRAS*NFKB1*IL5*IL6ST	hsa04010-TFTG-hsa04630
HRAS*NFKB1*IL6*IL6ST	hsa04010-TFTG-hsa04060
HRAS*NFKB1*IL6*IL6ST	hsa04010-TFTG-hsa04630
HRAS*NFKB1*IL6*IL6ST	hsa04010-TFTG-hsa04659
HRAS*NFKB1*PDGFB*IL6ST	hsa04010-TFTG-hsa04630
HRAS*NFKB1*TSLP*IL6ST	hsa04010-TFTG-hsa04630
HRAS*NFKB2*IFNL1*IL6ST	hsa04010-TFTG-hsa04630
HRAS*RELA*CSF2*IL6ST	hsa04010-TFTG-hsa04630
HRAS*RELA*CSF3*IL6ST	hsa04010-TFTG-hsa04630
HRAS*RELA*EBI3*IL6ST	hsa04010-TFTG-hsa04060
HRAS*RELA*IFNA1*IL6ST	hsa04010-TFTG-hsa04630
HRAS*RELA*IFNA13*IL6ST	hsa04010-TFTG-hsa04630
HRAS*RELA*IFNB1*IL6ST	hsa04010-TFTG-hsa04630
HRAS*RELA*IFNG*IL6ST	hsa04010-TFTG-hsa04630
HRAS*RELA*IFNL1*IL6ST	hsa04010-TFTG-hsa04630
HRAS*RELA*IL10*IL6ST	hsa04010-TFTG-hsa04630
HRAS*RELA*IL12A*IL6ST	hsa04010-TFTG-hsa04630
HRAS*RELA*IL12B*IL6ST	hsa04010-TFTG-hsa04630
HRAS*RELA*IL2*IL6ST	hsa04010-TFTG-hsa04630
HRAS*RELA*IL23A*IL6ST	hsa04010-TFTG-hsa04630
HRAS*RELA*IL4*IL6ST	hsa04010-TFTG-hsa04630
HRAS*RELA*IL6*IL6ST	hsa04010-TFTG-hsa04060
HRAS*RELA*IL6*IL6ST	hsa04010-TFTG-hsa04630
HRAS*RELA*IL6*IL6ST	hsa04010-TFTG-hsa04659
HRAS*RELA*TSLP*IL6ST	hsa04010-TFTG-hsa04630
HRAS*TP53*IL11*IL6ST	hsa04010-TFTG-hsa04060
HRAS*TP53*IL11*IL6ST	hsa04010-TFTG-hsa04630
HRAS*TP53*IL15*IL6ST	hsa04010-TFTG-hsa04630
HRAS*TP53*IL2*IL6ST	hsa04010-TFTG-hsa04630
HRAS*TP53*IL4*IL6ST	hsa04010-TFTG-hsa04630
HRAS*TP53*IL6*IL6ST	hsa04010-TFTG-hsa04060
HRAS*TP53*IL6*IL6ST	hsa04010-TFTG-hsa04630
HRAS*TP53*IL6*IL6ST	hsa04010-TFTG-hsa04659
HRAS*TP53*LIF*IL6ST	hsa04010-TFTG-hsa04060
HRAS*TP53*LIF*IL6ST	hsa04010-TFTG-hsa04550
HRAS*TP53*LIF*IL6ST	hsa04010-TFTG-hsa04630
HRAS*ELK1*PDGFB*IL6ST	hsa04012-TFTG-hsa04630
HRAS*ELK1*PRL*IL6ST	hsa04012-TFTG-hsa04630
HRAS*MYC*IFNA1*IL6ST	hsa04012-TFTG-hsa04630
HRAS*MYC*IFNA13*IL6ST	hsa04012-TFTG-hsa04630
HRAS*MYC*IL13*IL6ST	hsa04012-TFTG-hsa04630
HRAS*MYC*IL2*IL6ST	hsa04012-TFTG-hsa04630
HRAS*MYC*IL6*IL6ST	hsa04012-TFTG-hsa04060
HRAS*MYC*IL6*IL6ST	hsa04012-TFTG-hsa04630
HRAS*MYC*IL6*IL6ST	hsa04012-TFTG-hsa04659
HRAS*ELK1*PDGFB*IL6ST	hsa04014-TFTG-hsa04630
HRAS*ELK1*PRL*IL6ST	hsa04014-TFTG-hsa04630
HRAS*ETS1*CSF2*IL6ST	hsa04014-TFTG-hsa04630
HRAS*ETS1*CTF1*IL6ST	hsa04014-TFTG-hsa04060
HRAS*ETS1*CTF1*IL6ST	hsa04014-TFTG-hsa04630
HRAS*ETS1*EBI3*IL6ST	hsa04014-TFTG-hsa04060
HRAS*ETS1*IFNG*IL6ST	hsa04014-TFTG-hsa04630
HRAS*ETS1*IL10*IL6ST	hsa04014-TFTG-hsa04630
HRAS*ETS1*IL12B*IL6ST	hsa04014-TFTG-hsa04630
HRAS*ETS1*IL17D*IL6ST	hsa04014-TFTG-hsa04630
HRAS*ETS1*IL19*IL6ST	hsa04014-TFTG-hsa04630
HRAS*ETS1*IL2*IL6ST	hsa04014-TFTG-hsa04630
HRAS*ETS1*IL3*IL6ST	hsa04014-TFTG-hsa04630
HRAS*ETS1*IL5*IL6ST	hsa04014-TFTG-hsa04630
HRAS*ETS1*IL6*IL6ST	hsa04014-TFTG-hsa04060
HRAS*ETS1*IL6*IL6ST	hsa04014-TFTG-hsa04630
HRAS*ETS1*IL6*IL6ST	hsa04014-TFTG-hsa04659
HRAS*ETS1*IL6ST	hsa04014-TFTG
HRAS*ETS1*LIF*IL6ST	hsa04014-TFTG-hsa04060
HRAS*ETS1*LIF*IL6ST	hsa04014-TFTG-hsa04550
HRAS*ETS1*LIF*IL6ST	hsa04014-TFTG-hsa04630
HRAS*ETS1*OSM*IL6ST	hsa04014-TFTG-hsa04060
HRAS*ETS1*OSM*IL6ST	hsa04014-TFTG-hsa04630
HRAS*ETS1*PRL*IL6ST	hsa04014-TFTG-hsa04630
HRAS*ETS2*CSF2*IL6ST	hsa04014-TFTG-hsa04630
HRAS*ETS2*IL12B*IL6ST	hsa04014-TFTG-hsa04630
HRAS*ETS2*IL2*IL6ST	hsa04014-TFTG-hsa04630
HRAS*ETS2*IL5*IL6ST	hsa04014-TFTG-hsa04630
HRAS*ETS2*LIF*IL6ST	hsa04014-TFTG-hsa04060
HRAS*ETS2*LIF*IL6ST	hsa04014-TFTG-hsa04550
HRAS*ETS2*LIF*IL6ST	hsa04014-TFTG-hsa04630
HRAS*REL*CSF2*IL6ST	hsa04014-TFTG-hsa04630
HRAS*REL*IFNG*IL6ST	hsa04014-TFTG-hsa04630
HRAS*REL*IFNL1*IL6ST	hsa04014-TFTG-hsa04630
HRAS*REL*IL10*IL6ST	hsa04014-TFTG-hsa04630
HRAS*REL*IL12B*IL6ST	hsa04014-TFTG-hsa04630
HRAS*REL*IL2*IL6ST	hsa04014-TFTG-hsa04630
HRAS*REL*IL6*IL6ST	hsa04014-TFTG-hsa04060
HRAS*REL*IL6*IL6ST	hsa04014-TFTG-hsa04630
HRAS*REL*IL6*IL6ST	hsa04014-TFTG-hsa04659
HRAS*MAPK3*ETS1*IL6ST	hsa04015-hsa04014-TFTG
HRAS*MAPK3*STAT1*IL6ST	hsa04015-hsa04919-TFTG
HRAS*MAPK1*ETS1*IL6ST	hsa04015-hsa04014-TFTG
HRAS*MAPK1*STAT1*IL6ST	hsa04015-hsa04919-TFTG
HRAS*MAPK3*ETS1*IL6ST	hsa04062-hsa04014-TFTG
HRAS*MAPK3*STAT1*IL6ST	hsa04062-hsa04919-TFTG
HRAS*MAPK1*ETS1*IL6ST	hsa04062-hsa04014-TFTG
HRAS*MAPK1*STAT1*IL6ST	hsa04062-hsa04919-TFTG
HRAS*IL7R*STAT1*IL6ST	hsa04068-hsa04630-TFTG
HRAS*IL7R*STAT3*IL6ST	hsa04068-hsa04630-TFTG
HRAS*IL7R*STAT5A*IL6ST	hsa04068-hsa04630-TFTG
HRAS*IL7R*STAT5B*IL6ST	hsa04068-hsa04630-TFTG
HRAS*FOXO1*IL6*IL6ST	hsa04068-TFTG-hsa04060
HRAS*FOXO1*IL6*IL6ST	hsa04068-TFTG-hsa04630
HRAS*FOXO1*IL6*IL6ST	hsa04068-TFTG-hsa04659
HRAS*FOXO1*PDGFA*IL6ST	hsa04068-TFTG-hsa04630
HRAS*FOXO1*PDGFB*IL6ST	hsa04068-TFTG-hsa04630
HRAS*FOXO1*PRL*IL6ST	hsa04068-TFTG-hsa04630
HRAS*KLF2*IL2*IL6ST	hsa04068-TFTG-hsa04630
